t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz
2.230000,0.40896043,-0.00000529,0.53136251,0.00000085,-0.00928363,0.00000010,0.18140049,0.00001108,-0.00627378,-0.00000123,0.06848959,-0.00000049
2.232000,0.40932319,-0.00000527,0.53135001,0.00000085,-0.00914650,0.00000010,0.18132587,0.00001105,-0.00617915,-0.00000129,0.06879154,-0.00000048
2.234000,0.40968581,-0.00000525,0.53133770,0.00000085,-0.00900877,0.00000010,0.18125122,0.00001102,-0.00608235,-0.00000135,0.06907740,-0.00000047
2.236000,0.41004827,-0.00000523,0.53132559,0.00000084,-0.00887048,0.00000009,0.18117657,0.00001099,-0.00598342,-0.00000141,0.06934724,-0.00000046
2.238000,0.41041059,-0.00000520,0.53131367,0.00000084,-0.00873166,0.00000009,0.18110191,0.00001096,-0.00588242,-0.00000148,0.06960114,-0.00000045
2.240000,0.41077275,-0.00000518,0.53130196,0.00000084,-0.00859233,0.00000009,0.18102727,0.00001093,-0.00577939,-0.00000154,0.06983918,-0.00000044
2.242000,0.41113477,-0.00000516,0.53129045,0.00000083,-0.00845254,0.00000009,0.18095265,0.00001089,-0.00567438,-0.00000159,0.07006142,-0.00000043
2.244000,0.41149664,-0.00000514,0.53127916,0.00000083,-0.00831231,0.00000009,0.18087805,0.00001086,-0.00556743,-0.00000165,0.07026797,-0.00000043
2.246000,0.41185836,-0.00000512,0.53126808,0.00000083,-0.00817168,0.00000009,0.18080349,0.00001083,-0.00545860,-0.00000171,0.07045889,-0.00000042
2.248000,0.41221993,-0.00000510,0.53125721,0.00000082,-0.00803067,0.00000009,0.18072898,0.00001079,-0.00534794,-0.00000177,0.07063427,-0.00000041
2.250000,0.41258135,-0.00000507,0.53124657,0.00000082,-0.00788932,0.00000009,0.18065453,0.00001076,-0.00523549,-0.00000183,0.07079421,-0.00000041
2.252000,0.41294262,-0.00000505,0.53123616,0.00000082,-0.00774766,0.00000009,0.18058014,0.00001072,-0.00512130,-0.00000188,0.07093878,-0.00000040
2.254000,0.41330374,-0.00000503,0.53122597,0.00000081,-0.00760571,0.00000009,0.18050582,0.00001069,-0.00500543,-0.00000194,0.07106809,-0.00000040
2.256000,0.41366472,-0.00000501,0.53121602,0.00000081,-0.00746352,0.00000009,0.18043158,0.00001065,-0.00488793,-0.00000199,0.07118224,-0.00000039
2.258000,0.41402554,-0.00000499,0.53120631,0.00000081,-0.00732110,0.00000009,0.18035743,0.00001062,-0.00476884,-0.00000205,0.07128131,-0.00000039
2.260000,0.41438622,-0.00000497,0.53119683,0.00000080,-0.00717850,0.00000009,0.18028338,0.00001058,-0.00464822,-0.00000210,0.07136541,-0.00000039
2.262000,0.41474675,-0.00000495,0.53118759,0.00000080,-0.00703573,0.00000009,0.18020943,0.00001054,-0.00452613,-0.00000215,0.07143465,-0.00000038
2.264000,0.41510713,-0.00000493,0.53117860,0.00000079,-0.00689283,0.00000009,0.18013559,0.00001051,-0.00440261,-0.00000220,0.07148912,-0.00000038
2.266000,0.41546737,-0.00000490,0.53116986,0.00000079,-0.00674983,0.00000008,0.18006187,0.00001047,-0.00427771,-0.00000225,0.07152895,-0.00000038
2.268000,0.41582745,-0.00000488,0.53116137,0.00000078,-0.00660676,0.00000008,0.17998827,0.00001043,-0.00415150,-0.00000230,0.07155426,-0.00000038
2.270000,0.41618739,-0.00000486,0.53115313,0.00000078,-0.00646364,0.00000008,0.17991481,0.00001039,-0.00402402,-0.00000235,0.07156514,-0.00000038
2.272000,0.41654719,-0.00000484,0.53114514,0.00000077,-0.00632051,0.00000008,0.17984149,0.00001036,-0.00389532,-0.00000240,0.07156174,-0.00000037
2.274000,0.41690683,-0.00000482,0.53113742,0.00000077,-0.00617740,0.00000008,0.17976831,0.00001032,-0.00376547,-0.00000245,0.07154418,-0.00000037
2.276000,0.41726633,-0.00000480,0.53112995,0.00000076,-0.00603432,0.00000008,0.17969529,0.00001028,-0.00363451,-0.00000250,0.07151258,-0.00000037
2.278000,0.41762569,-0.00000478,0.53112275,0.00000076,-0.00589132,0.00000008,0.17962243,0.00001024,-0.00350249,-0.00000254,0.07146709,-0.00000037
2.280000,0.41798490,-0.00000476,0.53111581,0.00000075,-0.00574841,0.00000008,0.17954973,0.00001020,-0.00336948,-0.00000259,0.07140785,-0.00000038
2.282000,0.41834396,-0.00000474,0.53110914,0.00000075,-0.00560563,0.00000008,0.17947722,0.00001016,-0.00323552,-0.00000263,0.07133499,-0.00000038
2.284000,0.41870288,-0.00000472,0.53110273,0.00000074,-0.00546300,0.00000008,0.17940490,0.00001012,-0.00310067,-0.00000268,0.07124867,-0.00000038
2.286000,0.41906165,-0.00000470,0.53109660,0.00000074,-0.00532055,0.00000008,0.17933278,0.00001008,-0.00296499,-0.00000272,0.07114903,-0.00000038
2.288000,0.41942028,-0.00000468,0.53109074,0.00000073,-0.00517831,0.00000008,0.17926088,0.00001004,-0.00282852,-0.00000276,0.07103623,-0.00000038
2.290000,0.41977877,-0.00000466,0.53108515,0.00000073,-0.00503630,0.00000008,0.17918921,0.00001000,-0.00269132,-0.00000280,0.07091040,-0.00000038
2.292000,0.42013711,-0.00000464,0.53107984,0.00000072,-0.00489455,0.00000008,0.17911782,0.00000996,-0.00255344,-0.00000284,0.07077169,-0.00000039
2.294000,0.42049531,-0.00000462,0.53107480,0.00000072,-0.00475308,0.00000008,0.17904672,0.00000991,-0.00241495,-0.00000288,0.07062022,-0.00000039
2.296000,0.42085337,-0.00000460,0.53107004,0.00000071,-0.00461192,0.00000008,0.17897598,0.00000987,-0.00227588,-0.00000292,0.07045610,-0.00000039
2.298000,0.42121128,-0.00000458,0.53106556,0.00000071,-0.00447109,0.00000007,0.17890567,0.00000983,-0.00213631,-0.00000296,0.07027938,-0.00000040
2.300000,0.42156906,-0.00000456,0.53106135,0.00000070,-0.00433063,0.00000007,0.17883590,0.00000979,-0.00199627,-0.00000300,0.07009006,-0.00000040
2.302000,0.42192670,-0.00000454,0.53105743,0.00000069,-0.00419054,0.00000007,0.17876681,0.00000975,-0.00185582,-0.00000303,0.06988806,-0.00000040
2.304000,0.42228420,-0.00000452,0.53105379,0.00000069,-0.00405087,0.00000007,0.17869846,0.00000970,-0.00171502,-0.00000307,0.06967342,-0.00000041
2.306000,0.42264156,-0.00000450,0.53105043,0.00000068,-0.00391164,0.00000007,0.17863080,0.00000966,-0.00157391,-0.00000310,0.06944642,-0.00000041
2.308000,0.42299879,-0.00000448,0.53104735,0.00000067,-0.00377286,0.00000007,0.17856374,0.00000962,-0.00143256,-0.00000313,0.06920734,-0.00000041
2.310000,0.42335588,-0.00000446,0.53104456,0.00000067,-0.00363457,0.00000007,0.17849725,0.00000958,-0.00129100,-0.00000317,0.06895640,-0.00000042
2.312000,0.42371284,-0.00000444,0.53104205,0.00000066,-0.00349679,0.00000007,0.17843128,0.00000953,-0.00114930,-0.00000320,0.06869380,-0.00000042
2.314000,0.42406967,-0.00000442,0.53103982,0.00000066,-0.00335954,0.00000007,0.17836582,0.00000949,-0.00100750,-0.00000323,0.06841968,-0.00000043
2.316000,0.42442637,-0.00000441,0.53103788,0.00000065,-0.00322284,0.00000007,0.17830086,0.00000945,-0.00086566,-0.00000326,0.06813420,-0.00000043
2.318000,0.42478294,-0.00000439,0.53103622,0.00000064,-0.00308672,0.00000007,0.17823638,0.00000940,-0.00072382,-0.00000329,0.06783749,-0.00000043
2.320000,0.42513938,-0.00000437,0.53103484,0.00000064,-0.00295120,0.00000007,0.17817241,0.00000936,-0.00058204,-0.00000331,0.06752968,-0.00000044
2.322000,0.42549570,-0.00000435,0.53103375,0.00000063,-0.00281630,0.00000007,0.17810893,0.00000932,-0.00044036,-0.00000334,0.06721087,-0.00000044
2.324000,0.42585188,-0.00000433,0.53103294,0.00000062,-0.00268204,0.00000007,0.17804596,0.00000927,-0.00029883,-0.00000336,0.06688120,-0.00000045
2.326000,0.42620794,-0.00000431,0.53103241,0.00000062,-0.00254844,0.00000006,0.17798351,0.00000923,-0.00015751,-0.00000339,0.06654077,-0.00000045
2.328000,0.42656388,-0.00000429,0.53103216,0.00000061,-0.00241554,0.00000006,0.17792159,0.00000918,-0.00001643,-0.00000341,0.06618970,-0.00000045
2.330000,0.42691969,-0.00000428,0.53103220,0.00000060,-0.00228334,0.00000006,0.17786022,0.00000914,0.00012435,-0.00000344,0.06582811,-0.00000046
2.332000,0.42727538,-0.00000426,0.53103252,0.00000060,-0.00215187,0.00000006,0.17779941,0.00000909,0.00026478,-0.00000346,0.06545611,-0.00000046
2.334000,0.42763095,-0.00000424,0.53103312,0.00000059,-0.00202114,0.00000006,0.17773917,0.00000905,0.00040483,-0.00000348,0.06507382,-0.00000047
2.336000,0.42798640,-0.00000422,0.53103400,0.00000058,-0.00189119,0.00000006,0.17767951,0.00000901,0.00054444,-0.00000350,0.06468137,-0.00000047
2.338000,0.42834173,-0.00000420,0.53103516,0.00000057,-0.00176203,0.00000006,0.17762045,0.00000896,0.00068357,-0.00000352,0.06427887,-0.00000047
2.340000,0.42869694,-0.00000418,0.53103660,0.00000057,-0.00163368,0.00000006,0.17756201,0.00000892,0.00082217,-0.00000353,0.06386646,-0.00000048
2.342000,0.42905203,-0.00000417,0.53103831,0.00000056,-0.00150615,0.00000006,0.17750419,0.00000887,0.00096020,-0.00000355,0.06344426,-0.00000048
2.344000,0.42940701,-0.00000415,0.53104030,0.00000055,-0.00137948,0.00000006,0.17744702,0.00000883,0.00109762,-0.00000357,0.06301239,-0.00000049
2.346000,0.42976188,-0.00000413,0.53104256,0.00000055,-0.00125367,0.00000006,0.17739049,0.00000878,0.00123438,-0.00000358,0.06257099,-0.00000049
2.348000,0.43011663,-0.00000411,0.53104510,0.00000054,-0.00112876,0.00000005,0.17733463,0.00000874,0.00137044,-0.00000360,0.06212019,-0.00000049
2.350000,0.43047127,-0.00000410,0.53104791,0.00000053,-0.00100474,0.00000005,0.17727944,0.00000869,0.00150576,-0.00000361,0.06166013,-0.00000050
2.352000,0.43082581,-0.00000408,0.53105099,0.00000052,-0.00088166,0.00000005,0.17722494,0.00000865,0.00164030,-0.00000362,0.06119093,-0.00000050
2.354000,0.43118023,-0.00000406,0.53105433,0.00000052,-0.00075951,0.00000005,0.17717114,0.00000860,0.00177402,-0.00000363,0.06071273,-0.00000051
2.356000,0.43153454,-0.00000404,0.53105795,0.00000051,-0.00063833,0.00000005,0.17711804,0.00000856,0.00190688,-0.00000364,0.06022567,-0.00000051
2.358000,0.43188875,-0.00000403,0.53106183,0.00000050,-0.00051813,0.00000005,0.17706566,0.00000851,0.00203884,-0.00000365,0.05972989,-0.00000051
2.360000,0.43224286,-0.00000401,0.53106597,0.00000050,-0.00039892,0.00000005,0.17701401,0.00000847,0.00216986,-0.00000366,0.05922552,-0.00000051
2.362000,0.43259686,-0.00000399,0.53107038,0.00000049,-0.00028072,0.00000005,0.17696309,0.00000842,0.00229991,-0.00000367,0.05871270,-0.00000052
2.364000,0.43295076,-0.00000398,0.53107504,0.00000048,-0.00016356,0.00000005,0.17691292,0.00000837,0.00242895,-0.00000367,0.05819158,-0.00000052
2.366000,0.43330456,-0.00000396,0.53107996,0.00000047,-0.00004744,0.00000005,0.17686351,0.00000833,0.00255694,-0.00000368,0.05766229,-0.00000052
2.368000,0.43365827,-0.00000394,0.53108514,0.00000047,0.00006762,0.00000005,0.17681485,0.00000828,0.00268385,-0.00000368,0.05712496,-0.00000052
2.370000,0.43401187,-0.00000393,0.53109057,0.00000046,0.00018160,0.00000004,0.17676696,0.00000824,0.00280965,-0.00000369,0.05657975,-0.00000053
2.372000,0.43436538,-0.00000391,0.53109625,0.00000045,0.00029448,0.00000004,0.17671985,0.00000819,0.00293430,-0.00000369,0.05602680,-0.00000053
2.374000,0.43471880,-0.00000389,0.53110218,0.00000044,0.00040626,0.00000004,0.17667353,0.00000815,0.00305776,-0.00000369,0.05546624,-0.00000053
2.376000,0.43507212,-0.00000388,0.53110836,0.00000044,0.00051691,0.00000004,0.17662799,0.00000810,0.00318002,-0.00000369,0.05489822,-0.00000053
2.378000,0.43542536,-0.00000386,0.53111478,0.00000043,0.00062642,0.00000004,0.17658326,0.00000806,0.00330103,-0.00000369,0.05432288,-0.00000053
2.380000,0.43577850,-0.00000385,0.53112144,0.00000042,0.00073477,0.00000004,0.17653932,0.00000801,0.00342077,-0.00000369,0.05374036,-0.00000053
2.382000,0.43613156,-0.00000383,0.53112834,0.00000041,0.00084196,0.00000004,0.17649620,0.00000797,0.00353920,-0.00000369,0.05315081,-0.00000053
2.384000,0.43648453,-0.00000381,0.53113548,0.00000041,0.00094796,0.00000004,0.17645389,0.00000792,0.00365631,-0.00000369,0.05255436,-0.00000054
2.386000,0.43683742,-0.00000380,0.53114285,0.00000040,0.00105277,0.00000004,0.17641240,0.00000788,0.00377206,-0.00000368,0.05195117,-0.00000054
2.388000,0.43719022,-0.00000378,0.53115045,0.00000039,0.00115637,0.00000004,0.17637174,0.00000783,0.00388642,-0.00000368,0.05134138,-0.00000054
2.390000,0.43754294,-0.00000377,0.53115828,0.00000039,0.00125874,0.00000003,0.17633191,0.00000779,0.00399937,-0.00000367,0.05072512,-0.00000054
2.392000,0.43789559,-0.00000375,0.53116634,0.00000038,0.00135988,0.00000003,0.17629292,0.00000774,0.00411089,-0.00000367,0.05010254,-0.00000053
2.394000,0.43824815,-0.00000374,0.53117461,0.00000037,0.00145978,0.00000003,0.17625476,0.00000770,0.00422096,-0.00000366,0.04947380,-0.00000053
2.396000,0.43860065,-0.00000372,0.53118311,0.00000036,0.00155841,0.00000003,0.17621745,0.00000765,0.00432954,-0.00000365,0.04883902,-0.00000053
2.398000,0.43895306,-0.00000371,0.53119182,0.00000036,0.00165577,0.00000003,0.17618098,0.00000761,0.00443661,-0.00000364,0.04819836,-0.00000053
2.400000,0.43930541,-0.00000369,0.53120075,0.00000035,0.00175184,0.00000003,0.17614536,0.00000756,0.00454217,-0.00000364,0.04755196,-0.00000053
2.402000,0.43965768,-0.00000367,0.53120989,0.00000034,0.00184662,0.00000003,0.17611060,0.00000752,0.00464618,-0.00000363,0.04689997,-0.00000053
2.404000,0.44000988,-0.00000366,0.53121923,0.00000033,0.00194009,0.00000003,0.17607669,0.00000747,0.00474862,-0.00000361,0.04624252,-0.00000053
2.406000,0.44036202,-0.00000364,0.53122878,0.00000033,0.00203224,0.00000003,0.17604365,0.00000743,0.00484948,-0.00000360,0.04557977,-0.00000053
2.408000,0.44071409,-0.00000363,0.53123853,0.00000032,0.00212307,0.00000002,0.17601146,0.00000738,0.00494874,-0.00000359,0.04491185,-0.00000052
2.410000,0.44106610,-0.00000362,0.53124847,0.00000031,0.00221256,0.00000002,0.17598014,0.00000734,0.00504638,-0.00000358,0.04423892,-0.00000052
2.412000,0.44141804,-0.00000360,0.53125861,0.00000031,0.00230070,0.00000002,0.17594968,0.00000729,0.00514239,-0.00000356,0.04356112,-0.00000052
2.414000,0.44176993,-0.00000359,0.53126895,0.00000030,0.00238748,0.00000002,0.17592008,0.00000725,0.00523675,-0.00000355,0.04287859,-0.00000051
2.416000,0.44212175,-0.00000357,0.53127947,0.00000029,0.00247289,0.00000002,0.17589136,0.00000720,0.00532945,-0.00000353,0.04219148,-0.00000051
2.418000,0.44247352,-0.00000356,0.53129017,0.00000028,0.00255693,0.00000002,0.17586350,0.00000716,0.00542048,-0.00000352,0.04149994,-0.00000051
2.420000,0.44282524,-0.00000354,0.53130106,0.00000028,0.00263958,0.00000002,0.17583651,0.00000712,0.00550982,-0.00000350,0.04080410,-0.00000050
2.422000,0.44317690,-0.00000353,0.53131212,0.00000027,0.00272084,0.00000002,0.17581039,0.00000707,0.00559745,-0.00000348,0.04010412,-0.00000050
2.424000,0.44352850,-0.00000351,0.53132336,0.00000026,0.00280070,0.00000002,0.17578514,0.00000703,0.00568338,-0.00000346,0.03940013,-0.00000050
2.426000,0.44388006,-0.00000350,0.53133477,0.00000026,0.00287915,0.00000002,0.17576076,0.00000699,0.00576759,-0.00000344,0.03869229,-0.00000049
2.428000,0.44423157,-0.00000349,0.53134634,0.00000025,0.00295618,0.00000001,0.17573725,0.00000694,0.00585007,-0.00000342,0.03798073,-0.00000049
2.430000,0.44458303,-0.00000347,0.53135808,0.00000024,0.00303178,0.00000001,0.17571461,0.00000690,0.00593082,-0.00000340,0.03726561,-0.00000048
2.432000,0.44493445,-0.00000346,0.53136999,0.00000024,0.00310595,0.00000001,0.17569284,0.00000685,0.00600982,-0.00000338,0.03654706,-0.00000048
2.434000,0.44528583,-0.00000345,0.53138204,0.00000023,0.00317869,0.00000001,0.17567193,0.00000681,0.00608707,-0.00000336,0.03582524,-0.00000047
2.436000,0.44563716,-0.00000343,0.53139426,0.00000022,0.00324997,0.00000001,0.17565189,0.00000677,0.00616257,-0.00000334,0.03510028,-0.00000047
2.438000,0.44598846,-0.00000342,0.53140662,0.00000022,0.00331981,0.00000001,0.17563270,0.00000673,0.00623630,-0.00000332,0.03437233,-0.00000046
2.440000,0.44633971,-0.00000340,0.53141913,0.00000021,0.00338819,0.00000001,0.17561439,0.00000668,0.00630828,-0.00000329,0.03364153,-0.00000046
2.442000,0.44669093,-0.00000339,0.53143178,0.00000020,0.00345511,0.00000001,0.17559693,0.00000664,0.00637849,-0.00000327,0.03290803,-0.00000045
2.444000,0.44704212,-0.00000338,0.53144457,0.00000020,0.00352056,0.00000001,0.17558032,0.00000660,0.00644693,-0.00000324,0.03217197,-0.00000045
2.446000,0.44739327,-0.00000336,0.53145750,0.00000019,0.00358453,0.00000001,0.17556458,0.00000656,0.00651360,-0.00000322,0.03143349,-0.00000044
2.448000,0.44774439,-0.00000335,0.53147056,0.00000018,0.00364703,0.00000001,0.17554968,0.00000651,0.00657850,-0.00000319,0.03069274,-0.00000043
2.450000,0.44809548,-0.00000334,0.53148375,0.00000018,0.00370804,0.00000000,0.17553563,0.00000647,0.00664163,-0.00000317,0.02994986,-0.00000043
2.452000,0.44844655,-0.00000333,0.53149706,0.00000017,0.00376757,0.00000000,0.17552243,0.00000643,0.00670299,-0.00000314,0.02920498,-0.00000042
2.454000,0.44879759,-0.00000331,0.53151050,0.00000016,0.00382561,0.00000000,0.17551007,0.00000639,0.00676258,-0.00000311,0.02845826,-0.00000041
2.456000,0.44914860,-0.00000330,0.53152405,0.00000016,0.00388215,0.00000000,0.17549854,0.00000635,0.00682042,-0.00000309,0.02770983,-0.00000041
2.458000,0.44949959,-0.00000329,0.53153772,0.00000015,0.00393719,0.00000000,0.17548785,0.00000630,0.00687649,-0.00000306,0.02695982,-0.00000040
2.460000,0.44985056,-0.00000328,0.53155150,0.00000015,0.00399074,0.00000000,0.17547799,0.00000626,0.00693080,-0.00000303,0.02620839,-0.00000039
2.462000,0.45020151,-0.00000326,0.53156539,0.00000014,0.00404278,-0.00000000,0.17546896,0.00000622,0.00698336,-0.00000300,0.02545567,-0.00000039
2.464000,0.45055245,-0.00000325,0.53157938,0.00000013,0.00409331,-0.00000000,0.17546074,0.00000618,0.00703418,-0.00000297,0.02470180,-0.00000038
2.466000,0.45090337,-0.00000324,0.53159347,0.00000013,0.00414234,-0.00000000,0.17545335,0.00000614,0.00708325,-0.00000294,0.02394692,-0.00000037
2.468000,0.45125427,-0.00000323,0.53160767,0.00000012,0.00418986,-0.00000000,0.17544676,0.00000610,0.00713060,-0.00000291,0.02319116,-0.00000036
2.470000,0.45160516,-0.00000321,0.53162195,0.00000012,0.00423586,-0.00000000,0.17544098,0.00000606,0.00717621,-0.00000288,0.02243466,-0.00000036
2.472000,0.45195604,-0.00000320,0.53163632,0.00000011,0.00428035,-0.00000000,0.17543600,0.00000602,0.00722011,-0.00000285,0.02167755,-0.00000035
2.474000,0.45230691,-0.00000319,0.53165079,0.00000010,0.00432333,-0.00000001,0.17543181,0.00000598,0.00726231,-0.00000282,0.02091998,-0.00000034
2.476000,0.45265777,-0.00000318,0.53166533,0.00000010,0.00436479,-0.00000001,0.17542841,0.00000594,0.00730280,-0.00000279,0.02016207,-0.00000034
2.478000,0.45300863,-0.00000317,0.53167996,0.00000009,0.00440473,-0.00000001,0.17542580,0.00000590,0.00734160,-0.00000276,0.01940395,-0.00000033
2.480000,0.45335948,-0.00000315,0.53169466,0.00000009,0.00444316,-0.00000001,0.17542396,0.00000586,0.00737873,-0.00000273,0.01864576,-0.00000032
2.482000,0.45371032,-0.00000314,0.53170943,0.00000008,0.00448007,-0.00000001,0.17542289,0.00000582,0.00741420,-0.00000269,0.01788763,-0.00000031
2.484000,0.45406117,-0.00000313,0.53172428,0.00000008,0.00451547,-0.00000001,0.17542258,0.00000578,0.00744800,-0.00000266,0.01712968,-0.00000031
2.486000,0.45441202,-0.00000312,0.53173919,0.00000007,0.00454935,-0.00000001,0.17542303,0.00000574,0.00748017,-0.00000263,0.01637205,-0.00000030
2.488000,0.45476286,-0.00000311,0.53175417,0.00000007,0.00458172,-0.00000001,0.17542423,0.00000570,0.00751071,-0.00000260,0.01561486,-0.00000029
2.490000,0.45511371,-0.00000310,0.53176920,0.00000006,0.00461257,-0.00000001,0.17542617,0.00000567,0.00753964,-0.00000256,0.01485823,-0.00000028
2.492000,0.45546456,-0.00000308,0.53178430,0.00000006,0.00464191,-0.00000001,0.17542884,0.00000563,0.00756696,-0.00000253,0.01410230,-0.00000028
2.494000,0.45581542,-0.00000307,0.53179944,0.00000005,0.00466973,-0.00000001,0.17543224,0.00000559,0.00759270,-0.00000250,0.01334717,-0.00000027
2.496000,0.45616629,-0.00000306,0.53181464,0.00000005,0.00469605,-0.00000001,0.17543636,0.00000555,0.00761688,-0.00000246,0.01259298,-0.00000026
2.498000,0.45651717,-0.00000305,0.53182989,0.00000004,0.00472086,-0.00000001,0.17544119,0.00000551,0.00763949,-0.00000243,0.01183984,-0.00000025
2.500000,0.45686805,-0.00000304,0.53184518,0.00000004,0.00474416,-0.00000001,0.17544672,0.00000548,0.00766057,-0.00000240,0.01108787,-0.00000025
2.502000,0.45721895,-0.00000303,0.53186051,0.00000003,0.00476596,-0.00000001,0.17545295,0.00000544,0.00768013,-0.00000236,0.01033718,-0.00000024
2.504000,0.45756986,-0.00000302,0.53187588,0.00000003,0.00478626,-0.00000001,0.17545985,0.00000540,0.00769819,-0.00000233,0.00958789,-0.00000023
2.506000,0.45792078,-0.00000301,0.53189128,0.00000002,0.00480506,-0.00000001,0.17546744,0.00000537,0.00771476,-0.00000229,0.00884012,-0.00000022
2.508000,0.45827172,-0.00000300,0.53190672,0.00000002,0.00482237,-0.00000002,0.17547568,0.00000533,0.00772986,-0.00000226,0.00809396,-0.00000022
